numero_experimento;dataset;estructura_de_datos;cantidad_consultas;tiempo_ejecucion_us
13;auspol2019;Cerrado_Cuadratico;80000;3065
13;auspol2019;Cerrado_Cuadratico;90000;3617
13;auspol2019;Cerrado_Cuadratico;100000;4108
13;auspol2019;Cerrado_Cuadratico;110000;4526
13;auspol2019;Cerrado_Cuadratico;120000;4844
13;auspol2019;Cerrado_Cuadratico;130000;5155
13;auspol2019;Cerrado_Cuadratico;140000;5453
13;auspol2019;Cerrado_Cuadratico;150000;5812
13;auspol2019;Cerrado_Cuadratico;160000;6205
13;auspol2019;Cerrado_Cuadratico;170000;6562
13;auspol2019;Cerrado_Cuadratico;180000;6874
13;auspol2019;Cerrado_Doble;10000;555
13;auspol2019;Cerrado_Doble;20000;1137
13;auspol2019;Cerrado_Doble;30000;1718
13;auspol2019;Cerrado_Doble;40000;2279
13;auspol2019;Cerrado_Doble;50000;2834
13;auspol2019;Cerrado_Doble;60000;3399
13;auspol2019;Cerrado_Doble;70000;3944
13;auspol2019;Cerrado_Doble;80000;4517
13;auspol2019;Cerrado_Doble;90000;5044
13;auspol2019;Cerrado_Doble;100000;5577
13;auspol2019;Cerrado_Doble;110000;6090
13;auspol2019;Cerrado_Doble;120000;6673
13;auspol2019;Cerrado_Doble;130000;7200
13;auspol2019;Cerrado_Doble;140000;7720
13;auspol2019;Cerrado_Doble;150000;8271
13;auspol2019;Cerrado_Doble;160000;8846
13;auspol2019;Cerrado_Doble;170000;9396
13;auspol2019;Cerrado_Doble;180000;9888
13;auspol2019;STL_UnorderedMap;10000;271
13;auspol2019;STL_UnorderedMap;20000;556
13;auspol2019;STL_UnorderedMap;30000;866
13;auspol2019;STL_UnorderedMap;40000;1131
13;auspol2019;STL_UnorderedMap;50000;1396
13;auspol2019;STL_UnorderedMap;60000;1677
13;auspol2019;STL_UnorderedMap;70000;1966
13;auspol2019;STL_UnorderedMap;80000;2266
13;auspol2019;STL_UnorderedMap;90000;2520
13;auspol2019;STL_UnorderedMap;100000;2768
13;auspol2019;STL_UnorderedMap;110000;3017
13;auspol2019;STL_UnorderedMap;120000;3254
13;auspol2019;STL_UnorderedMap;130000;3486
13;auspol2019;STL_UnorderedMap;140000;3707
13;auspol2019;STL_UnorderedMap;150000;3965
13;auspol2019;STL_UnorderedMap;160000;4277
13;auspol2019;STL_UnorderedMap;170000;4551
13;auspol2019;STL_UnorderedMap;180000;4797
14;auspol2019;Hash_Abierto;10000;370
14;auspol2019;Hash_Abierto;20000;767
14;auspol2019;Hash_Abierto;30000;1156
14;auspol2019;Hash_Abierto;40000;1509
14;auspol2019;Hash_Abierto;50000;1852
14;auspol2019;Hash_Abierto;60000;2209
14;auspol2019;Hash_Abierto;70000;2559
14;auspol2019;Hash_Abierto;80000;2911
14;auspol2019;Hash_Abierto;90000;3227
14;auspol2019;Hash_Abierto;100000;3536
14;auspol2019;Hash_Abierto;110000;3833
14;auspol2019;Hash_Abierto;120000;4129
14;auspol2019;Hash_Abierto;130000;4423
14;auspol2019;Hash_Abierto;140000;4711
14;auspol2019;Hash_Abierto;150000;5023
14;auspol2019;Hash_Abierto;160000;5443
14;auspol2019;Hash_Abierto;170000;5795
14;auspol2019;Hash_Abierto;180000;6099
14;auspol2019;Cerrado_Lineal;10000;377
14;auspol2019;Cerrado_Lineal;20000;743
14;auspol2019;Cerrado_Lineal;30000;1131
14;auspol2019;Cerrado_Lineal;40000;1476
14;auspol2019;Cerrado_Lineal;50000;1819
14;auspol2019;Cerrado_Lineal;60000;2188
14;auspol2019;Cerrado_Lineal;70000;2538
14;auspol2019;Cerrado_Lineal;80000;2890
14;auspol2019;Cerrado_Lineal;90000;3226
14;auspol2019;Cerrado_Lineal;100000;3543
14;auspol2019;Cerrado_Lineal;110000;3900
14;auspol2019;Cerrado_Lineal;120000;4217
14;auspol2019;Cerrado_Lineal;130000;4529
14;auspol2019;Cerrado_Lineal;140000;4833
14;auspol2019;Cerrado_Lineal;150000;5189
14;auspol2019;Cerrado_Lineal;160000;5579
14;auspol2019;Cerrado_Lineal;170000;5944
14;auspol2019;Cerrado_Lineal;180000;6258
14;auspol2019;Cerrado_Cuadratico;10000;362
14;auspol2019;Cerrado_Cuadratico;20000;717
14;auspol2019;Cerrado_Cuadratico;30000;1079
14;auspol2019;Cerrado_Cuadratico;40000;1411
14;auspol2019;Cerrado_Cuadratico;50000;1742
14;auspol2019;Cerrado_Cuadratico;60000;2089
14;auspol2019;Cerrado_Cuadratico;70000;2427
14;auspol2019;Cerrado_Cuadratico;80000;2755
14;auspol2019;Cerrado_Cuadratico;90000;3053
14;auspol2019;Cerrado_Cuadratico;100000;3357
14;auspol2019;Cerrado_Cuadratico;110000;3644
14;auspol2019;Cerrado_Cuadratico;120000;4124
14;auspol2019;Cerrado_Cuadratico;130000;4443
14;auspol2019;Cerrado_Cuadratico;140000;4756
14;auspol2019;Cerrado_Cuadratico;150000;5097
14;auspol2019;Cerrado_Cuadratico;160000;5492
14;auspol2019;Cerrado_Cuadratico;170000;5844
14;auspol2019;Cerrado_Cuadratico;180000;6157
14;auspol2019;Cerrado_Doble;10000;605
14;auspol2019;Cerrado_Doble;20000;1190
14;auspol2019;Cerrado_Doble;30000;1761
14;auspol2019;Cerrado_Doble;40000;2291
14;auspol2019;Cerrado_Doble;50000;2838
14;auspol2019;Cerrado_Doble;60000;3410
14;auspol2019;Cerrado_Doble;70000;3959
14;auspol2019;Cerrado_Doble;80000;4561
14;auspol2019;Cerrado_Doble;90000;5107
14;auspol2019;Cerrado_Doble;100000;5636
14;auspol2019;Cerrado_Doble;110000;6160
14;auspol2019;Cerrado_Doble;120000;6732
14;auspol2019;Cerrado_Doble;130000;7276
14;auspol2019;Cerrado_Doble;140000;7787
14;auspol2019;Cerrado_Doble;150000;8347
14;auspol2019;Cerrado_Doble;160000;8966
14;auspol2019;Cerrado_Doble;170000;9540
14;auspol2019;Cerrado_Doble;180000;10081
14;auspol2019;STL_UnorderedMap;10000;273
14;auspol2019;STL_UnorderedMap;20000;573
14;auspol2019;STL_UnorderedMap;30000;867
14;auspol2019;STL_UnorderedMap;40000;1131
14;auspol2019;STL_UnorderedMap;50000;1394
14;auspol2019;STL_UnorderedMap;60000;1673
14;auspol2019;STL_UnorderedMap;70000;1956
14;auspol2019;STL_UnorderedMap;80000;2250
14;auspol2019;STL_UnorderedMap;90000;2522
14;auspol2019;STL_UnorderedMap;100000;2775
14;auspol2019;STL_UnorderedMap;110000;3013
14;auspol2019;STL_UnorderedMap;120000;3302
14;auspol2019;STL_UnorderedMap;130000;3543
14;auspol2019;STL_UnorderedMap;140000;3768
14;auspol2019;STL_UnorderedMap;150000;4028
14;auspol2019;STL_UnorderedMap;160000;4326
14;auspol2019;STL_UnorderedMap;170000;4618
14;auspol2019;STL_UnorderedMap;180000;4866
15;auspol2019;Hash_Abierto;10000;393
15;auspol2019;Hash_Abierto;20000;787
15;auspol2019;Hash_Abierto;30000;1184
15;auspol2019;Hash_Abierto;40000;1527
15;auspol2019;Hash_Abierto;50000;1869
15;auspol2019;Hash_Abierto;60000;2230
15;auspol2019;Hash_Abierto;70000;2570
15;auspol2019;Hash_Abierto;80000;2940
15;auspol2019;Hash_Abierto;90000;3263
15;auspol2019;Hash_Abierto;100000;3579
15;auspol2019;Hash_Abierto;110000;3882
15;auspol2019;Hash_Abierto;120000;4193
15;auspol2019;Hash_Abierto;130000;4493
15;auspol2019;Hash_Abierto;140000;4783
15;auspol2019;Hash_Abierto;150000;5114
15;auspol2019;Hash_Abierto;160000;5493
15;auspol2019;Hash_Abierto;170000;5912
15;auspol2019;Hash_Abierto;180000;6296
15;auspol2019;Cerrado_Lineal;10000;367
15;auspol2019;Cerrado_Lineal;20000;760
15;auspol2019;Cerrado_Lineal;30000;1148
15;auspol2019;Cerrado_Lineal;40000;1514
15;auspol2019;Cerrado_Lineal;50000;1866
15;auspol2019;Cerrado_Lineal;60000;2234
15;auspol2019;Cerrado_Lineal;70000;2583
15;auspol2019;Cerrado_Lineal;80000;2944
15;auspol2019;Cerrado_Lineal;90000;3271
15;auspol2019;Cerrado_Lineal;100000;3604
15;auspol2019;Cerrado_Lineal;110000;3920
15;auspol2019;Cerrado_Lineal;120000;4240
15;auspol2019;Cerrado_Lineal;130000;4563
15;auspol2019;Cerrado_Lineal;140000;4868
15;auspol2019;Cerrado_Lineal;150000;5212
15;auspol2019;Cerrado_Lineal;160000;5610
15;auspol2019;Cerrado_Lineal;170000;5965
15;auspol2019;Cerrado_Lineal;180000;6279
15;auspol2019;Cerrado_Cuadratico;10000;336
15;auspol2019;Cerrado_Cuadratico;20000;692
15;auspol2019;Cerrado_Cuadratico;30000;1070
15;auspol2019;Cerrado_Cuadratico;40000;1405
15;auspol2019;Cerrado_Cuadratico;50000;1754
15;auspol2019;Cerrado_Cuadratico;60000;2106
15;auspol2019;Cerrado_Cuadratico;70000;2441
15;auspol2019;Cerrado_Cuadratico;80000;2803
15;auspol2019;Cerrado_Cuadratico;90000;3121
15;auspol2019;Cerrado_Cuadratico;100000;3433
15;auspol2019;Cerrado_Cuadratico;110000;3755
15;auspol2019;Cerrado_Cuadratico;120000;4060
15;auspol2019;Cerrado_Cuadratico;130000;4364
15;auspol2019;Cerrado_Cuadratico;140000;4658
15;auspol2019;Cerrado_Cuadratico;150000;4999
15;auspol2019;Cerrado_Cuadratico;160000;5368
15;auspol2019;Cerrado_Cuadratico;170000;5719
15;auspol2019;Cerrado_Cuadratico;180000;6025
15;auspol2019;Cerrado_Doble;10000;558
15;auspol2019;Cerrado_Doble;20000;1643
15;auspol2019;Cerrado_Doble;30000;2252
15;auspol2019;Cerrado_Doble;40000;2884
15;auspol2019;Cerrado_Doble;50000;3506
15;auspol2019;Cerrado_Doble;60000;4150
15;auspol2019;Cerrado_Doble;70000;4764
15;auspol2019;Cerrado_Doble;80000;5406
15;auspol2019;Cerrado_Doble;90000;5983
15;auspol2019;Cerrado_Doble;100000;6565
15;auspol2019;Cerrado_Doble;110000;7118
15;auspol2019;Cerrado_Doble;120000;7687
15;auspol2019;Cerrado_Doble;130000;8266
15;auspol2019;Cerrado_Doble;140000;8816
15;auspol2019;Cerrado_Doble;150000;9538
15;auspol2019;Cerrado_Doble;160000;10360
15;auspol2019;Cerrado_Doble;170000;11057
15;auspol2019;Cerrado_Doble;180000;11668
15;auspol2019;STL_UnorderedMap;10000;277
15;auspol2019;STL_UnorderedMap;20000;562
15;auspol2019;STL_UnorderedMap;30000;858
15;auspol2019;STL_UnorderedMap;40000;1120
15;auspol2019;STL_UnorderedMap;50000;1404
15;auspol2019;STL_UnorderedMap;60000;1690
15;auspol2019;STL_UnorderedMap;70000;1973
15;auspol2019;STL_UnorderedMap;80000;2261
15;auspol2019;STL_UnorderedMap;90000;2515
15;auspol2019;STL_UnorderedMap;100000;2763
15;auspol2019;STL_UnorderedMap;110000;3043
15;auspol2019;STL_UnorderedMap;120000;3287
15;auspol2019;STL_UnorderedMap;130000;3523
15;auspol2019;STL_UnorderedMap;140000;3746
15;auspol2019;STL_UnorderedMap;150000;4022
15;auspol2019;STL_UnorderedMap;160000;4357
15;auspol2019;STL_UnorderedMap;170000;4656
15;auspol2019;STL_UnorderedMap;180000;4909
16;auspol2019;Hash_Abierto;10000;546
16;auspol2019;Hash_Abierto;20000;982
16;auspol2019;Hash_Abierto;30000;1388
16;auspol2019;Hash_Abierto;40000;1743
16;auspol2019;Hash_Abierto;50000;2097
16;auspol2019;Hash_Abierto;60000;2484
16;auspol2019;Hash_Abierto;70000;2865
16;auspol2019;Hash_Abierto;80000;3218
16;auspol2019;Hash_Abierto;90000;3533
16;auspol2019;Hash_Abierto;100000;3837
16;auspol2019;Hash_Abierto;110000;4144
16;auspol2019;Hash_Abierto;120000;4455
16;auspol2019;Hash_Abierto;130000;4759
16;auspol2019;Hash_Abierto;140000;5053
16;auspol2019;Hash_Abierto;150000;5438
16;auspol2019;Hash_Abierto;160000;5882
16;auspol2019;Hash_Abierto;170000;6284
16;auspol2019;Hash_Abierto;180000;6618
16;auspol2019;Cerrado_Lineal;10000;360
16;auspol2019;Cerrado_Lineal;20000;737
16;auspol2019;Cerrado_Lineal;30000;1136
16;auspol2019;Cerrado_Lineal;40000;1489
16;auspol2019;Cerrado_Lineal;50000;1854
16;auspol2019;Cerrado_Lineal;60000;2224
16;auspol2019;Cerrado_Lineal;70000;2584
16;auspol2019;Cerrado_Lineal;80000;2947
16;auspol2019;Cerrado_Lineal;90000;3276
16;auspol2019;Cerrado_Lineal;100000;3598
16;auspol2019;Cerrado_Lineal;110000;3926
16;auspol2019;Cerrado_Lineal;120000;4242
16;auspol2019;Cerrado_Lineal;130000;4561
16;auspol2019;Cerrado_Lineal;140000;4920
16;auspol2019;Cerrado_Lineal;150000;5283
16;auspol2019;Cerrado_Lineal;160000;5699
16;auspol2019;Cerrado_Lineal;170000;6082
16;auspol2019;Cerrado_Lineal;180000;6402
16;auspol2019;Cerrado_Cuadratico;10000;334
16;auspol2019;Cerrado_Cuadratico;20000;706
16;auspol2019;Cerrado_Cuadratico;30000;1082
16;auspol2019;Cerrado_Cuadratico;40000;1417
16;auspol2019;Cerrado_Cuadratico;50000;1751
16;auspol2019;Cerrado_Cuadratico;60000;2110
16;auspol2019;Cerrado_Cuadratico;70000;2444
16;auspol2019;Cerrado_Cuadratico;80000;2819
16;auspol2019;Cerrado_Cuadratico;90000;3143
16;auspol2019;Cerrado_Cuadratico;100000;3455
16;auspol2019;Cerrado_Cuadratico;110000;3759
16;auspol2019;Cerrado_Cuadratico;120000;4062
16;auspol2019;Cerrado_Cuadratico;130000;4363
16;auspol2019;Cerrado_Cuadratico;140000;4656
16;auspol2019;Cerrado_Cuadratico;150000;4996
16;auspol2019;Cerrado_Cuadratico;160000;5371
16;auspol2019;Cerrado_Cuadratico;170000;5713
16;auspol2019;Cerrado_Cuadratico;180000;6028
16;auspol2019;Cerrado_Doble;10000;556
16;auspol2019;Cerrado_Doble;20000;1131
16;auspol2019;Cerrado_Doble;30000;1712
16;auspol2019;Cerrado_Doble;40000;2256
16;auspol2019;Cerrado_Doble;50000;2819
16;auspol2019;Cerrado_Doble;60000;3387
16;auspol2019;Cerrado_Doble;70000;3962
16;auspol2019;Cerrado_Doble;80000;4523
16;auspol2019;Cerrado_Doble;90000;5050
16;auspol2019;Cerrado_Doble;100000;5560
16;auspol2019;Cerrado_Doble;110000;6061
16;auspol2019;Cerrado_Doble;120000;6573
16;auspol2019;Cerrado_Doble;130000;7092
16;auspol2019;Cerrado_Doble;140000;7856
16;auspol2019;Cerrado_Doble;150000;8424
16;auspol2019;Cerrado_Doble;160000;9043
16;auspol2019;Cerrado_Doble;170000;9611
16;auspol2019;Cerrado_Doble;180000;10124
16;auspol2019;STL_UnorderedMap;10000;273
16;auspol2019;STL_UnorderedMap;20000;573
16;auspol2019;STL_UnorderedMap;30000;879
16;auspol2019;STL_UnorderedMap;40000;1142
16;auspol2019;STL_UnorderedMap;50000;1406
16;auspol2019;STL_UnorderedMap;60000;1685
16;auspol2019;STL_UnorderedMap;70000;1952
16;auspol2019;STL_UnorderedMap;80000;2236
16;auspol2019;STL_UnorderedMap;90000;2506
16;auspol2019;STL_UnorderedMap;100000;2758
16;auspol2019;STL_UnorderedMap;110000;2996
16;auspol2019;STL_UnorderedMap;120000;3233
16;auspol2019;STL_UnorderedMap;130000;3465
16;auspol2019;STL_UnorderedMap;140000;3688
16;auspol2019;STL_UnorderedMap;150000;3963
16;auspol2019;STL_UnorderedMap;160000;4260
16;auspol2019;STL_UnorderedMap;170000;4551
16;auspol2019;STL_UnorderedMap;180000;4811
17;auspol2019;Hash_Abierto;10000;373
17;auspol2019;Hash_Abierto;20000;752
17;auspol2019;Hash_Abierto;30000;1142
17;auspol2019;Hash_Abierto;40000;1475
17;auspol2019;Hash_Abierto;50000;1808
17;auspol2019;Hash_Abierto;60000;2166
17;auspol2019;Hash_Abierto;70000;2497
17;auspol2019;Hash_Abierto;80000;2842
17;auspol2019;Hash_Abierto;90000;3175
17;auspol2019;Hash_Abierto;100000;3503
17;auspol2019;Hash_Abierto;110000;3806
17;auspol2019;Hash_Abierto;120000;4106
17;auspol2019;Hash_Abierto;130000;4402
17;auspol2019;Hash_Abierto;140000;4945
17;auspol2019;Hash_Abierto;150000;5671
17;auspol2019;Hash_Abierto;160000;6055
17;auspol2019;Hash_Abierto;170000;6394
17;auspol2019;Hash_Abierto;180000;6773
17;auspol2019;Cerrado_Lineal;10000;372
17;auspol2019;Cerrado_Lineal;20000;749
17;auspol2019;Cerrado_Lineal;30000;1141
17;auspol2019;Cerrado_Lineal;40000;1494
17;auspol2019;Cerrado_Lineal;50000;1845
17;auspol2019;Cerrado_Lineal;60000;2227
17;auspol2019;Cerrado_Lineal;70000;2578
17;auspol2019;Cerrado_Lineal;80000;2959
17;auspol2019;Cerrado_Lineal;90000;3291
17;auspol2019;Cerrado_Lineal;100000;3614
17;auspol2019;Cerrado_Lineal;110000;3930
17;auspol2019;Cerrado_Lineal;120000;4254
17;auspol2019;Cerrado_Lineal;130000;4566
17;auspol2019;Cerrado_Lineal;140000;4870
17;auspol2019;Cerrado_Lineal;150000;5215
17;auspol2019;Cerrado_Lineal;160000;5603
17;auspol2019;Cerrado_Lineal;170000;5958
17;auspol2019;Cerrado_Lineal;180000;6284
17;auspol2019;Cerrado_Cuadratico;10000;345
17;auspol2019;Cerrado_Cuadratico;20000;707
17;auspol2019;Cerrado_Cuadratico;30000;1087
17;auspol2019;Cerrado_Cuadratico;40000;1433
17;auspol2019;Cerrado_Cuadratico;50000;1767
17;auspol2019;Cerrado_Cuadratico;60000;2117
17;auspol2019;Cerrado_Cuadratico;70000;2450
17;auspol2019;Cerrado_Cuadratico;80000;2793
17;auspol2019;Cerrado_Cuadratico;90000;3108
17;auspol2019;Cerrado_Cuadratico;100000;3432
17;auspol2019;Cerrado_Cuadratico;110000;3738
17;auspol2019;Cerrado_Cuadratico;120000;4041
17;auspol2019;Cerrado_Cuadratico;130000;4352
17;auspol2019;Cerrado_Cuadratico;140000;4646
17;auspol2019;Cerrado_Cuadratico;150000;4973
17;auspol2019;Cerrado_Cuadratico;160000;5350
17;auspol2019;Cerrado_Cuadratico;170000;6229
17;auspol2019;Cerrado_Cuadratico;180000;6686
17;auspol2019;Cerrado_Doble;10000;568
17;auspol2019;Cerrado_Doble;20000;1160
17;auspol2019;Cerrado_Doble;30000;1749
17;auspol2019;Cerrado_Doble;40000;2312
17;auspol2019;Cerrado_Doble;50000;2864
17;auspol2019;Cerrado_Doble;60000;3433
17;auspol2019;Cerrado_Doble;70000;3980
17;auspol2019;Cerrado_Doble;80000;4559
17;auspol2019;Cerrado_Doble;90000;5128
17;auspol2019;Cerrado_Doble;100000;5659
17;auspol2019;Cerrado_Doble;110000;6189
17;auspol2019;Cerrado_Doble;120000;6706
17;auspol2019;Cerrado_Doble;130000;7226
17;auspol2019;Cerrado_Doble;140000;7733
17;auspol2019;Cerrado_Doble;150000;8292
17;auspol2019;Cerrado_Doble;160000;8898
17;auspol2019;Cerrado_Doble;170000;9473
17;auspol2019;Cerrado_Doble;180000;9985
17;auspol2019;STL_UnorderedMap;10000;270
17;auspol2019;STL_UnorderedMap;20000;552
17;auspol2019;STL_UnorderedMap;30000;842
17;auspol2019;STL_UnorderedMap;40000;1102
17;auspol2019;STL_UnorderedMap;50000;1381
17;auspol2019;STL_UnorderedMap;60000;1663
17;auspol2019;STL_UnorderedMap;70000;1943
17;auspol2019;STL_UnorderedMap;80000;2225
17;auspol2019;STL_UnorderedMap;90000;2476
17;auspol2019;STL_UnorderedMap;100000;2731
17;auspol2019;STL_UnorderedMap;110000;2968
17;auspol2019;STL_UnorderedMap;120000;3202
17;auspol2019;STL_UnorderedMap;130000;3431
17;auspol2019;STL_UnorderedMap;140000;3651
17;auspol2019;STL_UnorderedMap;150000;3994
17;auspol2019;STL_UnorderedMap;160000;4309
17;auspol2019;STL_UnorderedMap;170000;4619
17;auspol2019;STL_UnorderedMap;180000;4873
18;auspol2019;Hash_Abierto;10000;382
18;auspol2019;Hash_Abierto;20000;767
18;auspol2019;Hash_Abierto;30000;1172
18;auspol2019;Hash_Abierto;40000;1501
18;auspol2019;Hash_Abierto;50000;1828
18;auspol2019;Hash_Abierto;60000;2199
18;auspol2019;Hash_Abierto;70000;2538
18;auspol2019;Hash_Abierto;80000;2866
18;auspol2019;Hash_Abierto;90000;3156
18;auspol2019;Hash_Abierto;100000;3438
18;auspol2019;Hash_Abierto;110000;3707
18;auspol2019;Hash_Abierto;120000;3999
18;auspol2019;Hash_Abierto;130000;4298
18;auspol2019;Hash_Abierto;140000;4586
18;auspol2019;Hash_Abierto;150000;4912
18;auspol2019;Hash_Abierto;160000;5291
18;auspol2019;Hash_Abierto;170000;5634
18;auspol2019;Hash_Abierto;180000;5951
18;auspol2019;Cerrado_Lineal;10000;356
18;auspol2019;Cerrado_Lineal;20000;742
18;auspol2019;Cerrado_Lineal;30000;1135
18;auspol2019;Cerrado_Lineal;40000;1482
18;auspol2019;Cerrado_Lineal;50000;1841
18;auspol2019;Cerrado_Lineal;60000;2205
18;auspol2019;Cerrado_Lineal;70000;2550
18;auspol2019;Cerrado_Lineal;80000;2918
18;auspol2019;Cerrado_Lineal;90000;3244
18;auspol2019;Cerrado_Lineal;100000;3563
18;auspol2019;Cerrado_Lineal;110000;3875
18;auspol2019;Cerrado_Lineal;120000;4184
18;auspol2019;Cerrado_Lineal;130000;4494
18;auspol2019;Cerrado_Lineal;140000;4814
18;auspol2019;Cerrado_Lineal;150000;5157
18;auspol2019;Cerrado_Lineal;160000;5542
18;auspol2019;Cerrado_Lineal;170000;5906
18;auspol2019;Cerrado_Lineal;180000;6221
18;auspol2019;Cerrado_Cuadratico;10000;341
18;auspol2019;Cerrado_Cuadratico;20000;698
18;auspol2019;Cerrado_Cuadratico;30000;1064
18;auspol2019;Cerrado_Cuadratico;40000;1398
18;auspol2019;Cerrado_Cuadratico;50000;1732
18;auspol2019;Cerrado_Cuadratico;60000;2095
18;auspol2019;Cerrado_Cuadratico;70000;2430
18;auspol2019;Cerrado_Cuadratico;80000;2775
18;auspol2019;Cerrado_Cuadratico;90000;3100
18;auspol2019;Cerrado_Cuadratico;100000;3413
18;auspol2019;Cerrado_Cuadratico;110000;3719
18;auspol2019;Cerrado_Cuadratico;120000;4033
18;auspol2019;Cerrado_Cuadratico;130000;4343
18;auspol2019;Cerrado_Cuadratico;140000;4638
18;auspol2019;Cerrado_Cuadratico;150000;4968
18;auspol2019;Cerrado_Cuadratico;160000;5348
18;auspol2019;Cerrado_Cuadratico;170000;5692
18;auspol2019;Cerrado_Cuadratico;180000;6010
18;auspol2019;Cerrado_Doble;10000;547
18;auspol2019;Cerrado_Doble;20000;1134
18;auspol2019;Cerrado_Doble;30000;1731
18;auspol2019;Cerrado_Doble;40000;2278
18;auspol2019;Cerrado_Doble;50000;2826
18;auspol2019;Cerrado_Doble;60000;3391
18;auspol2019;Cerrado_Doble;70000;3983
18;auspol2019;Cerrado_Doble;80000;4547
18;auspol2019;Cerrado_Doble;90000;5095
18;auspol2019;Cerrado_Doble;100000;5618
18;auspol2019;Cerrado_Doble;110000;6119
18;auspol2019;Cerrado_Doble;120000;6618
18;auspol2019;Cerrado_Doble;130000;7118
18;auspol2019;Cerrado_Doble;140000;7624
18;auspol2019;Cerrado_Doble;150000;8170
18;auspol2019;Cerrado_Doble;160000;8780
18;auspol2019;Cerrado_Doble;170000;9460
18;auspol2019;Cerrado_Doble;180000;10112
18;auspol2019;STL_UnorderedMap;10000;280
18;auspol2019;STL_UnorderedMap;20000;566
18;auspol2019;STL_UnorderedMap;30000;874
18;auspol2019;STL_UnorderedMap;40000;1138
18;auspol2019;STL_UnorderedMap;50000;1403
18;auspol2019;STL_UnorderedMap;60000;1684
18;auspol2019;STL_UnorderedMap;70000;1966
18;auspol2019;STL_UnorderedMap;80000;2253
18;auspol2019;STL_UnorderedMap;90000;2509
18;auspol2019;STL_UnorderedMap;100000;2757
18;auspol2019;STL_UnorderedMap;110000;3010
18;auspol2019;STL_UnorderedMap;120000;3251
18;auspol2019;STL_UnorderedMap;130000;3485
18;auspol2019;STL_UnorderedMap;140000;3718
18;auspol2019;STL_UnorderedMap;150000;3980
18;auspol2019;STL_UnorderedMap;160000;4311
18;auspol2019;STL_UnorderedMap;170000;4593
18;auspol2019;STL_UnorderedMap;180000;4844
19;auspol2019;Hash_Abierto;10000;441
19;auspol2019;Hash_Abierto;20000;887
19;auspol2019;Hash_Abierto;30000;1271
19;auspol2019;Hash_Abierto;40000;1604
19;auspol2019;Hash_Abierto;50000;1938
19;auspol2019;Hash_Abierto;60000;2373
19;auspol2019;Hash_Abierto;70000;2751
19;auspol2019;Hash_Abierto;80000;3130
19;auspol2019;Hash_Abierto;90000;3487
19;auspol2019;Hash_Abierto;100000;3816
19;auspol2019;Hash_Abierto;110000;4179
19;auspol2019;Hash_Abierto;120000;4499
19;auspol2019;Hash_Abierto;130000;4809
19;auspol2019;Hash_Abierto;140000;5108
19;auspol2019;Hash_Abierto;150000;5454
19;auspol2019;Hash_Abierto;160000;5844
19;auspol2019;Hash_Abierto;170000;6211
19;auspol2019;Hash_Abierto;180000;6525
19;auspol2019;Cerrado_Lineal;10000;391
19;auspol2019;Cerrado_Lineal;20000;774
19;auspol2019;Cerrado_Lineal;30000;1262
19;auspol2019;Cerrado_Lineal;40000;1621
19;auspol2019;Cerrado_Lineal;50000;1981
19;auspol2019;Cerrado_Lineal;60000;2377
19;auspol2019;Cerrado_Lineal;70000;2748
19;auspol2019;Cerrado_Lineal;80000;3135
19;auspol2019;Cerrado_Lineal;90000;3483
19;auspol2019;Cerrado_Lineal;100000;3824
19;auspol2019;Cerrado_Lineal;110000;4167
19;auspol2019;Cerrado_Lineal;120000;4510
19;auspol2019;Cerrado_Lineal;130000;4875
19;auspol2019;Cerrado_Lineal;140000;5197
19;auspol2019;Cerrado_Lineal;150000;5590
19;auspol2019;Cerrado_Lineal;160000;6083
19;auspol2019;Cerrado_Lineal;170000;6513
19;auspol2019;Cerrado_Lineal;180000;6871
19;auspol2019;Cerrado_Cuadratico;10000;341
19;auspol2019;Cerrado_Cuadratico;20000;738
19;auspol2019;Cerrado_Cuadratico;30000;1117
19;auspol2019;Cerrado_Cuadratico;40000;1460
19;auspol2019;Cerrado_Cuadratico;50000;1809
19;auspol2019;Cerrado_Cuadratico;60000;2211
19;auspol2019;Cerrado_Cuadratico;70000;2633
19;auspol2019;Cerrado_Cuadratico;80000;3139
19;auspol2019;Cerrado_Cuadratico;90000;3592
19;auspol2019;Cerrado_Cuadratico;100000;3953
19;auspol2019;Cerrado_Cuadratico;110000;4294
19;auspol2019;Cerrado_Cuadratico;120000;4680
19;auspol2019;Cerrado_Cuadratico;130000;5052
19;auspol2019;Cerrado_Cuadratico;140000;5397
19;auspol2019;Cerrado_Cuadratico;150000;5877
19;auspol2019;Cerrado_Cuadratico;160000;6535
19;auspol2019;Cerrado_Cuadratico;170000;7077
19;auspol2019;Cerrado_Cuadratico;180000;7486
19;auspol2019;Cerrado_Doble;10000;574
19;auspol2019;Cerrado_Doble;20000;1211
19;auspol2019;Cerrado_Doble;30000;1855
19;auspol2019;Cerrado_Doble;40000;2435
19;auspol2019;Cerrado_Doble;50000;3016
19;auspol2019;Cerrado_Doble;60000;3641
19;auspol2019;Cerrado_Doble;70000;4273
19;auspol2019;Cerrado_Doble;80000;4964
19;auspol2019;Cerrado_Doble;90000;5566
19;auspol2019;Cerrado_Doble;100000;6175
19;auspol2019;Cerrado_Doble;110000;6771
19;auspol2019;Cerrado_Doble;120000;7365
19;auspol2019;Cerrado_Doble;130000;8038
