numero_experimento;dataset;estructura_de_datos;cantidad_consultas;tiempo_ejecucion_us
13;auspol2019;Cerrado_Doble;20000;201
13;auspol2019;Cerrado_Doble;30000;325
13;auspol2019;Cerrado_Doble;40000;449
13;auspol2019;Cerrado_Doble;50000;576
13;auspol2019;Cerrado_Doble;60000;717
13;auspol2019;Cerrado_Doble;70000;862
13;auspol2019;Cerrado_Doble;80000;1012
13;auspol2019;Cerrado_Doble;90000;1128
13;auspol2019;Cerrado_Doble;100000;1252
13;auspol2019;Cerrado_Doble;110000;1373
13;auspol2019;Cerrado_Doble;120000;1490
13;auspol2019;Cerrado_Doble;130000;1601
13;auspol2019;Cerrado_Doble;140000;1707
13;auspol2019;Cerrado_Doble;150000;1852
13;auspol2019;Cerrado_Doble;160000;2021
13;auspol2019;Cerrado_Doble;170000;2186
13;auspol2019;Cerrado_Doble;180000;2323
13;auspol2019;STL_UnorderedMap;10000;130
13;auspol2019;STL_UnorderedMap;20000;270
13;auspol2019;STL_UnorderedMap;30000;396
13;auspol2019;STL_UnorderedMap;40000;489
13;auspol2019;STL_UnorderedMap;50000;592
13;auspol2019;STL_UnorderedMap;60000;687
13;auspol2019;STL_UnorderedMap;70000;770
13;auspol2019;STL_UnorderedMap;80000;858
13;auspol2019;STL_UnorderedMap;90000;923
13;auspol2019;STL_UnorderedMap;100000;984
13;auspol2019;STL_UnorderedMap;110000;1040
13;auspol2019;STL_UnorderedMap;120000;1094
13;auspol2019;STL_UnorderedMap;130000;1146
13;auspol2019;STL_UnorderedMap;140000;1195
13;auspol2019;STL_UnorderedMap;150000;1271
13;auspol2019;STL_UnorderedMap;160000;1373
13;auspol2019;STL_UnorderedMap;170000;1455
13;auspol2019;STL_UnorderedMap;180000;1520
14;auspol2019;Hash_Abierto;10000;128
14;auspol2019;Hash_Abierto;20000;264
14;auspol2019;Hash_Abierto;30000;390
14;auspol2019;Hash_Abierto;40000;509
14;auspol2019;Hash_Abierto;50000;614
14;auspol2019;Hash_Abierto;60000;729
14;auspol2019;Hash_Abierto;70000;832
14;auspol2019;Hash_Abierto;80000;940
14;auspol2019;Hash_Abierto;90000;1024
14;auspol2019;Hash_Abierto;100000;1104
14;auspol2019;Hash_Abierto;110000;1188
14;auspol2019;Hash_Abierto;120000;1261
14;auspol2019;Hash_Abierto;130000;1331
14;auspol2019;Hash_Abierto;140000;1397
14;auspol2019;Hash_Abierto;150000;1491
14;auspol2019;Hash_Abierto;160000;1620
14;auspol2019;Hash_Abierto;170000;1733
14;auspol2019;Hash_Abierto;180000;1840
14;auspol2019;Cerrado_Lineal;10000;71
14;auspol2019;Cerrado_Lineal;20000;176
14;auspol2019;Cerrado_Lineal;30000;287
14;auspol2019;Cerrado_Lineal;40000;392
14;auspol2019;Cerrado_Lineal;50000;498
14;auspol2019;Cerrado_Lineal;60000;620
14;auspol2019;Cerrado_Lineal;70000;739
14;auspol2019;Cerrado_Lineal;80000;861
14;auspol2019;Cerrado_Lineal;90000;961
14;auspol2019;Cerrado_Lineal;100000;1061
14;auspol2019;Cerrado_Lineal;110000;1157
14;auspol2019;Cerrado_Lineal;120000;1254
14;auspol2019;Cerrado_Lineal;130000;1347
14;auspol2019;Cerrado_Lineal;140000;1449
14;auspol2019;Cerrado_Lineal;150000;1567
14;auspol2019;Cerrado_Lineal;160000;1720
14;auspol2019;Cerrado_Lineal;170000;1868
14;auspol2019;Cerrado_Lineal;180000;1989
14;auspol2019;Cerrado_Cuadratico;10000;100
14;auspol2019;Cerrado_Cuadratico;20000;206
14;auspol2019;Cerrado_Cuadratico;30000;317
14;auspol2019;Cerrado_Cuadratico;40000;425
14;auspol2019;Cerrado_Cuadratico;50000;535
14;auspol2019;Cerrado_Cuadratico;60000;662
14;auspol2019;Cerrado_Cuadratico;70000;786
14;auspol2019;Cerrado_Cuadratico;80000;911
14;auspol2019;Cerrado_Cuadratico;90000;1015
14;auspol2019;Cerrado_Cuadratico;100000;1119
14;auspol2019;Cerrado_Cuadratico;110000;1219
14;auspol2019;Cerrado_Cuadratico;120000;1332
14;auspol2019;Cerrado_Cuadratico;130000;1430
14;auspol2019;Cerrado_Cuadratico;140000;1521
14;auspol2019;Cerrado_Cuadratico;150000;1641
14;auspol2019;Cerrado_Cuadratico;160000;1796
14;auspol2019;Cerrado_Cuadratico;170000;1954
14;auspol2019;Cerrado_Cuadratico;180000;2076
14;auspol2019;Cerrado_Doble;10000;82
14;auspol2019;Cerrado_Doble;20000;199
14;auspol2019;Cerrado_Doble;30000;321
14;auspol2019;Cerrado_Doble;40000;439
14;auspol2019;Cerrado_Doble;50000;560
14;auspol2019;Cerrado_Doble;60000;698
14;auspol2019;Cerrado_Doble;70000;983
14;auspol2019;Cerrado_Doble;80000;1194
14;auspol2019;Cerrado_Doble;90000;1310
14;auspol2019;Cerrado_Doble;100000;1427
14;auspol2019;Cerrado_Doble;110000;1600
14;auspol2019;Cerrado_Doble;120000;1727
14;auspol2019;Cerrado_Doble;130000;1843
14;auspol2019;Cerrado_Doble;140000;1952
14;auspol2019;Cerrado_Doble;150000;2088
14;auspol2019;Cerrado_Doble;160000;2259
14;auspol2019;Cerrado_Doble;170000;2439
14;auspol2019;Cerrado_Doble;180000;2579
14;auspol2019;STL_UnorderedMap;10000;163
14;auspol2019;STL_UnorderedMap;20000;320
14;auspol2019;STL_UnorderedMap;30000;463
14;auspol2019;STL_UnorderedMap;40000;564
14;auspol2019;STL_UnorderedMap;50000;661
14;auspol2019;STL_UnorderedMap;60000;765
14;auspol2019;STL_UnorderedMap;70000;853
14;auspol2019;STL_UnorderedMap;80000;943
14;auspol2019;STL_UnorderedMap;90000;1012
14;auspol2019;STL_UnorderedMap;100000;1076
14;auspol2019;STL_UnorderedMap;110000;1135
14;auspol2019;STL_UnorderedMap;120000;1192
14;auspol2019;STL_UnorderedMap;130000;1246
14;auspol2019;STL_UnorderedMap;140000;1296
14;auspol2019;STL_UnorderedMap;150000;1374
14;auspol2019;STL_UnorderedMap;160000;1482
14;auspol2019;STL_UnorderedMap;170000;1569
14;auspol2019;STL_UnorderedMap;180000;1637
15;auspol2019;Hash_Abierto;10000;136
15;auspol2019;Hash_Abierto;20000;290
15;auspol2019;Hash_Abierto;30000;422
15;auspol2019;Hash_Abierto;40000;531
15;auspol2019;Hash_Abierto;50000;637
15;auspol2019;Hash_Abierto;60000;758
15;auspol2019;Hash_Abierto;70000;863
15;auspol2019;Hash_Abierto;80000;974
15;auspol2019;Hash_Abierto;90000;1061
15;auspol2019;Hash_Abierto;100000;1186
15;auspol2019;Hash_Abierto;110000;1276
15;auspol2019;Hash_Abierto;120000;1356
15;auspol2019;Hash_Abierto;130000;1432
15;auspol2019;Hash_Abierto;140000;1501
15;auspol2019;Hash_Abierto;150000;1601
15;auspol2019;Hash_Abierto;160000;1735
15;auspol2019;Hash_Abierto;170000;1853
15;auspol2019;Hash_Abierto;180000;1943
15;auspol2019;Cerrado_Lineal;10000;71
15;auspol2019;Cerrado_Lineal;20000;179
15;auspol2019;Cerrado_Lineal;30000;291
15;auspol2019;Cerrado_Lineal;40000;397
15;auspol2019;Cerrado_Lineal;50000;505
15;auspol2019;Cerrado_Lineal;60000;630
15;auspol2019;Cerrado_Lineal;70000;751
15;auspol2019;Cerrado_Lineal;80000;872
15;auspol2019;Cerrado_Lineal;90000;972
15;auspol2019;Cerrado_Lineal;100000;1072
15;auspol2019;Cerrado_Lineal;110000;1200
15;auspol2019;Cerrado_Lineal;120000;1301
15;auspol2019;Cerrado_Lineal;130000;1396
15;auspol2019;Cerrado_Lineal;140000;1487
15;auspol2019;Cerrado_Lineal;150000;1605
15;auspol2019;Cerrado_Lineal;160000;1769
15;auspol2019;Cerrado_Lineal;170000;1920
15;auspol2019;Cerrado_Lineal;180000;2041
15;auspol2019;Cerrado_Cuadratico;10000;70
15;auspol2019;Cerrado_Cuadratico;20000;173
15;auspol2019;Cerrado_Cuadratico;30000;283
15;auspol2019;Cerrado_Cuadratico;40000;388
15;auspol2019;Cerrado_Cuadratico;50000;496
15;auspol2019;Cerrado_Cuadratico;60000;620
15;auspol2019;Cerrado_Cuadratico;70000;743
15;auspol2019;Cerrado_Cuadratico;80000;867
15;auspol2019;Cerrado_Cuadratico;90000;969
15;auspol2019;Cerrado_Cuadratico;100000;1070
15;auspol2019;Cerrado_Cuadratico;110000;1169
15;auspol2019;Cerrado_Cuadratico;120000;1268
15;auspol2019;Cerrado_Cuadratico;130000;1364
15;auspol2019;Cerrado_Cuadratico;140000;1453
15;auspol2019;Cerrado_Cuadratico;150000;1570
15;auspol2019;Cerrado_Cuadratico;160000;1741
15;auspol2019;Cerrado_Cuadratico;170000;1890
15;auspol2019;Cerrado_Cuadratico;180000;2011
15;auspol2019;Cerrado_Doble;10000;82
15;auspol2019;Cerrado_Doble;20000;200
15;auspol2019;Cerrado_Doble;30000;323
15;auspol2019;Cerrado_Doble;40000;441
15;auspol2019;Cerrado_Doble;50000;562
15;auspol2019;Cerrado_Doble;60000;699
15;auspol2019;Cerrado_Doble;70000;844
15;auspol2019;Cerrado_Doble;80000;981
15;auspol2019;Cerrado_Doble;90000;1095
15;auspol2019;Cerrado_Doble;100000;1211
15;auspol2019;Cerrado_Doble;110000;1324
15;auspol2019;Cerrado_Doble;120000;1449
15;auspol2019;Cerrado_Doble;130000;1560
15;auspol2019;Cerrado_Doble;140000;1667
15;auspol2019;Cerrado_Doble;150000;1802
15;auspol2019;Cerrado_Doble;160000;1971
15;auspol2019;Cerrado_Doble;170000;2137
15;auspol2019;Cerrado_Doble;180000;2274
15;auspol2019;STL_UnorderedMap;10000;132
15;auspol2019;STL_UnorderedMap;20000;269
15;auspol2019;STL_UnorderedMap;30000;398
15;auspol2019;STL_UnorderedMap;40000;492
15;auspol2019;STL_UnorderedMap;50000;583
15;auspol2019;STL_UnorderedMap;60000;679
15;auspol2019;STL_UnorderedMap;70000;763
15;auspol2019;STL_UnorderedMap;80000;849
15;auspol2019;STL_UnorderedMap;90000;916
15;auspol2019;STL_UnorderedMap;100000;977
15;auspol2019;STL_UnorderedMap;110000;1034
15;auspol2019;STL_UnorderedMap;120000;1103
15;auspol2019;STL_UnorderedMap;130000;1159
15;auspol2019;STL_UnorderedMap;140000;1211
15;auspol2019;STL_UnorderedMap;150000;1289
15;auspol2019;STL_UnorderedMap;160000;1392
15;auspol2019;STL_UnorderedMap;170000;1474
15;auspol2019;STL_UnorderedMap;180000;1540
16;auspol2019;Hash_Abierto;10000;122
16;auspol2019;Hash_Abierto;20000;259
16;auspol2019;Hash_Abierto;30000;394
16;auspol2019;Hash_Abierto;40000;501
16;auspol2019;Hash_Abierto;50000;605
16;auspol2019;Hash_Abierto;60000;731
16;auspol2019;Hash_Abierto;70000;835
16;auspol2019;Hash_Abierto;80000;943
16;auspol2019;Hash_Abierto;90000;1047
16;auspol2019;Hash_Abierto;100000;1133
16;auspol2019;Hash_Abierto;110000;1211
16;auspol2019;Hash_Abierto;120000;1286
16;auspol2019;Hash_Abierto;130000;1361
16;auspol2019;Hash_Abierto;140000;1428
16;auspol2019;Hash_Abierto;150000;1525
16;auspol2019;Hash_Abierto;160000;1657
16;auspol2019;Hash_Abierto;170000;1772
16;auspol2019;Hash_Abierto;180000;1861
16;auspol2019;Cerrado_Lineal;10000;71
16;auspol2019;Cerrado_Lineal;20000;182
16;auspol2019;Cerrado_Lineal;30000;294
16;auspol2019;Cerrado_Lineal;40000;581
16;auspol2019;Cerrado_Lineal;50000;809
16;auspol2019;Cerrado_Lineal;60000;1056
16;auspol2019;Cerrado_Lineal;70000;1180
16;auspol2019;Cerrado_Lineal;80000;1316
16;auspol2019;Cerrado_Lineal;90000;1420
16;auspol2019;Cerrado_Lineal;100000;1525
16;auspol2019;Cerrado_Lineal;110000;1624
16;auspol2019;Cerrado_Lineal;120000;1727
16;auspol2019;Cerrado_Lineal;130000;1824
16;auspol2019;Cerrado_Lineal;140000;1916
16;auspol2019;Cerrado_Lineal;150000;2037
16;auspol2019;Cerrado_Lineal;160000;2236
16;auspol2019;Cerrado_Lineal;170000;2392
16;auspol2019;Cerrado_Lineal;180000;2515
16;auspol2019;Cerrado_Cuadratico;10000;70
16;auspol2019;Cerrado_Cuadratico;20000;175
16;auspol2019;Cerrado_Cuadratico;30000;295
16;auspol2019;Cerrado_Cuadratico;40000;403
16;auspol2019;Cerrado_Cuadratico;50000;513
16;auspol2019;Cerrado_Cuadratico;60000;640
16;auspol2019;Cerrado_Cuadratico;70000;764
16;auspol2019;Cerrado_Cuadratico;80000;889
16;auspol2019;Cerrado_Cuadratico;90000;992
16;auspol2019;Cerrado_Cuadratico;100000;1094
16;auspol2019;Cerrado_Cuadratico;110000;1208
16;auspol2019;Cerrado_Cuadratico;120000;1312
16;auspol2019;Cerrado_Cuadratico;130000;1410
16;auspol2019;Cerrado_Cuadratico;140000;1502
16;auspol2019;Cerrado_Cuadratico;150000;1623
16;auspol2019;Cerrado_Cuadratico;160000;1780
16;auspol2019;Cerrado_Cuadratico;170000;1931
16;auspol2019;Cerrado_Cuadratico;180000;2054
16;auspol2019;Cerrado_Doble;10000;82
16;auspol2019;Cerrado_Doble;20000;200
16;auspol2019;Cerrado_Doble;30000;323
16;auspol2019;Cerrado_Doble;40000;451
16;auspol2019;Cerrado_Doble;50000;577
16;auspol2019;Cerrado_Doble;60000;717
16;auspol2019;Cerrado_Doble;70000;852
16;auspol2019;Cerrado_Doble;80000;1000
16;auspol2019;Cerrado_Doble;90000;1117
16;auspol2019;Cerrado_Doble;100000;1235
16;auspol2019;Cerrado_Doble;110000;1350
16;auspol2019;Cerrado_Doble;120000;1465
16;auspol2019;Cerrado_Doble;130000;1576
16;auspol2019;Cerrado_Doble;140000;1683
16;auspol2019;Cerrado_Doble;150000;1817
16;auspol2019;Cerrado_Doble;160000;1986
16;auspol2019;Cerrado_Doble;170000;2154
16;auspol2019;Cerrado_Doble;180000;2292
16;auspol2019;STL_UnorderedMap;10000;180
16;auspol2019;STL_UnorderedMap;20000;353
16;auspol2019;STL_UnorderedMap;30000;504
16;auspol2019;STL_UnorderedMap;40000;625
16;auspol2019;STL_UnorderedMap;50000;728
16;auspol2019;STL_UnorderedMap;60000;841
16;auspol2019;STL_UnorderedMap;70000;937
16;auspol2019;STL_UnorderedMap;80000;1031
16;auspol2019;STL_UnorderedMap;90000;1103
16;auspol2019;STL_UnorderedMap;100000;1170
16;auspol2019;STL_UnorderedMap;110000;1243
16;auspol2019;STL_UnorderedMap;120000;1306
16;auspol2019;STL_UnorderedMap;130000;1364
16;auspol2019;STL_UnorderedMap;140000;1417
16;auspol2019;STL_UnorderedMap;150000;1503
16;auspol2019;STL_UnorderedMap;160000;1616
16;auspol2019;STL_UnorderedMap;170000;1706
16;auspol2019;STL_UnorderedMap;180000;1820
17;auspol2019;Hash_Abierto;10000;125
17;auspol2019;Hash_Abierto;20000;263
17;auspol2019;Hash_Abierto;30000;390
17;auspol2019;Hash_Abierto;40000;508
17;auspol2019;Hash_Abierto;50000;613
17;auspol2019;Hash_Abierto;60000;729
17;auspol2019;Hash_Abierto;70000;832
17;auspol2019;Hash_Abierto;80000;939
17;auspol2019;Hash_Abierto;90000;1023
17;auspol2019;Hash_Abierto;100000;1103
17;auspol2019;Hash_Abierto;110000;1178
17;auspol2019;Hash_Abierto;120000;1250
17;auspol2019;Hash_Abierto;130000;1321
17;auspol2019;Hash_Abierto;140000;1386
17;auspol2019;Hash_Abierto;150000;1481
17;auspol2019;Hash_Abierto;160000;1610
17;auspol2019;Hash_Abierto;170000;1722
17;auspol2019;Hash_Abierto;180000;1809
17;auspol2019;Cerrado_Lineal;10000;70
17;auspol2019;Cerrado_Lineal;20000;174
17;auspol2019;Cerrado_Lineal;30000;283
17;auspol2019;Cerrado_Lineal;40000;398
17;auspol2019;Cerrado_Lineal;50000;505
17;auspol2019;Cerrado_Lineal;60000;628
17;auspol2019;Cerrado_Lineal;70000;748
17;auspol2019;Cerrado_Lineal;80000;868
17;auspol2019;Cerrado_Lineal;90000;968
17;auspol2019;Cerrado_Lineal;100000;1068
17;auspol2019;Cerrado_Lineal;110000;1164
17;auspol2019;Cerrado_Lineal;120000;1262
17;auspol2019;Cerrado_Lineal;130000;1355
17;auspol2019;Cerrado_Lineal;140000;1444
17;auspol2019;Cerrado_Lineal;150000;1575
17;auspol2019;Cerrado_Lineal;160000;1738
17;auspol2019;Cerrado_Lineal;170000;1890
17;auspol2019;Cerrado_Lineal;180000;2010
17;auspol2019;Cerrado_Cuadratico;10000;70
17;auspol2019;Cerrado_Cuadratico;20000;174
17;auspol2019;Cerrado_Cuadratico;30000;284
17;auspol2019;Cerrado_Cuadratico;40000;390
17;auspol2019;Cerrado_Cuadratico;50000;498
17;auspol2019;Cerrado_Cuadratico;60000;623
17;auspol2019;Cerrado_Cuadratico;70000;747
17;auspol2019;Cerrado_Cuadratico;80000;870
17;auspol2019;Cerrado_Cuadratico;90000;973
17;auspol2019;Cerrado_Cuadratico;100000;1075
17;auspol2019;Cerrado_Cuadratico;110000;1173
17;auspol2019;Cerrado_Cuadratico;120000;1272
17;auspol2019;Cerrado_Cuadratico;130000;1493
17;auspol2019;Cerrado_Cuadratico;140000;1715
17;auspol2019;Cerrado_Cuadratico;150000;1947
17;auspol2019;Cerrado_Cuadratico;160000;2108
17;auspol2019;Cerrado_Cuadratico;170000;2274
17;auspol2019;Cerrado_Cuadratico;180000;2400
17;auspol2019;Cerrado_Doble;10000;84
17;auspol2019;Cerrado_Doble;20000;205
17;auspol2019;Cerrado_Doble;30000;333
17;auspol2019;Cerrado_Doble;40000;456
17;auspol2019;Cerrado_Doble;50000;611
17;auspol2019;Cerrado_Doble;60000;760
17;auspol2019;Cerrado_Doble;70000;899
17;auspol2019;Cerrado_Doble;80000;1038
17;auspol2019;Cerrado_Doble;90000;1155
17;auspol2019;Cerrado_Doble;100000;1272
17;auspol2019;Cerrado_Doble;110000;1386
17;auspol2019;Cerrado_Doble;120000;1501
17;auspol2019;Cerrado_Doble;130000;1612
17;auspol2019;Cerrado_Doble;140000;1720
17;auspol2019;Cerrado_Doble;150000;1855
17;auspol2019;Cerrado_Doble;160000;2035
17;auspol2019;Cerrado_Doble;170000;2200
17;auspol2019;Cerrado_Doble;180000;2350
17;auspol2019;STL_UnorderedMap;10000;132
17;auspol2019;STL_UnorderedMap;20000;268
17;auspol2019;STL_UnorderedMap;30000;395
17;auspol2019;STL_UnorderedMap;40000;488
17;auspol2019;STL_UnorderedMap;50000;578
17;auspol2019;STL_UnorderedMap;60000;673
17;auspol2019;STL_UnorderedMap;70000;755
17;auspol2019;STL_UnorderedMap;80000;840
17;auspol2019;STL_UnorderedMap;90000;906
17;auspol2019;STL_UnorderedMap;100000;967
17;auspol2019;STL_UnorderedMap;110000;1023
17;auspol2019;STL_UnorderedMap;120000;1078
17;auspol2019;STL_UnorderedMap;130000;1131
17;auspol2019;STL_UnorderedMap;140000;1180
17;auspol2019;STL_UnorderedMap;150000;1268
17;auspol2019;STL_UnorderedMap;160000;1371
17;auspol2019;STL_UnorderedMap;170000;1453
17;auspol2019;STL_UnorderedMap;180000;1519
18;auspol2019;Hash_Abierto;10000;122
18;auspol2019;Hash_Abierto;20000;256
18;auspol2019;Hash_Abierto;30000;381
18;auspol2019;Hash_Abierto;40000;486
18;auspol2019;Hash_Abierto;50000;589
18;auspol2019;Hash_Abierto;60000;710
18;auspol2019;Hash_Abierto;70000;817
18;auspol2019;Hash_Abierto;80000;924
18;auspol2019;Hash_Abierto;90000;1009
18;auspol2019;Hash_Abierto;100000;1090
18;auspol2019;Hash_Abierto;110000;1165
18;auspol2019;Hash_Abierto;120000;1238
18;auspol2019;Hash_Abierto;130000;1309
18;auspol2019;Hash_Abierto;140000;1377
18;auspol2019;Hash_Abierto;150000;1472
18;auspol2019;Hash_Abierto;160000;1602
18;auspol2019;Hash_Abierto;170000;1716
18;auspol2019;Hash_Abierto;180000;1818
18;auspol2019;Cerrado_Lineal;10000;72
18;auspol2019;Cerrado_Lineal;20000;187
18;auspol2019;Cerrado_Lineal;30000;300
18;auspol2019;Cerrado_Lineal;40000;407
18;auspol2019;Cerrado_Lineal;50000;514
18;auspol2019;Cerrado_Lineal;60000;638
18;auspol2019;Cerrado_Lineal;70000;769
18;auspol2019;Cerrado_Lineal;80000;893
18;auspol2019;Cerrado_Lineal;90000;994
18;auspol2019;Cerrado_Lineal;100000;1095
18;auspol2019;Cerrado_Lineal;110000;1192
18;auspol2019;Cerrado_Lineal;120000;1290
18;auspol2019;Cerrado_Lineal;130000;1384
18;auspol2019;Cerrado_Lineal;140000;1474
18;auspol2019;Cerrado_Lineal;150000;1591
18;auspol2019;Cerrado_Lineal;160000;1743
18;auspol2019;Cerrado_Lineal;170000;1891
18;auspol2019;Cerrado_Lineal;180000;2012
18;auspol2019;Cerrado_Cuadratico;10000;70
18;auspol2019;Cerrado_Cuadratico;20000;174
18;auspol2019;Cerrado_Cuadratico;30000;283
18;auspol2019;Cerrado_Cuadratico;40000;389
18;auspol2019;Cerrado_Cuadratico;50000;497
18;auspol2019;Cerrado_Cuadratico;60000;635
18;auspol2019;Cerrado_Cuadratico;70000;761
18;auspol2019;Cerrado_Cuadratico;80000;887
18;auspol2019;Cerrado_Cuadratico;90000;990
18;auspol2019;Cerrado_Cuadratico;100000;1092
18;auspol2019;Cerrado_Cuadratico;110000;1190
18;auspol2019;Cerrado_Cuadratico;120000;1288
18;auspol2019;Cerrado_Cuadratico;130000;1384
18;auspol2019;Cerrado_Cuadratico;140000;1473
18;auspol2019;Cerrado_Cuadratico;150000;1590
18;auspol2019;Cerrado_Cuadratico;160000;1744
18;auspol2019;Cerrado_Cuadratico;170000;1891
18;auspol2019;Cerrado_Cuadratico;180000;2021
18;auspol2019;Cerrado_Doble;10000;83
18;auspol2019;Cerrado_Doble;20000;204
18;auspol2019;Cerrado_Doble;30000;328
18;auspol2019;Cerrado_Doble;40000;446
18;auspol2019;Cerrado_Doble;50000;580
18;auspol2019;Cerrado_Doble;60000;720
18;auspol2019;Cerrado_Doble;70000;855
18;auspol2019;Cerrado_Doble;80000;998
18;auspol2019;Cerrado_Doble;90000;1112
18;auspol2019;Cerrado_Doble;100000;1228
18;auspol2019;Cerrado_Doble;110000;1340
18;auspol2019;Cerrado_Doble;120000;1454
18;auspol2019;Cerrado_Doble;130000;1564
18;auspol2019;Cerrado_Doble;140000;1670
18;auspol2019;Cerrado_Doble;150000;1802
18;auspol2019;Cerrado_Doble;160000;1969
18;auspol2019;Cerrado_Doble;170000;2133
18;auspol2019;Cerrado_Doble;180000;2269
18;auspol2019;STL_UnorderedMap;10000;140
18;auspol2019;STL_UnorderedMap;20000;273
18;auspol2019;STL_UnorderedMap;30000;491
18;auspol2019;STL_UnorderedMap;40000;587
18;auspol2019;STL_UnorderedMap;50000;678
18;auspol2019;STL_UnorderedMap;60000;777
18;auspol2019;STL_UnorderedMap;70000;861
18;auspol2019;STL_UnorderedMap;80000;950
18;auspol2019;STL_UnorderedMap;90000;1018
18;auspol2019;STL_UnorderedMap;100000;1080
18;auspol2019;STL_UnorderedMap;110000;1137
18;auspol2019;STL_UnorderedMap;120000;1192
18;auspol2019;STL_UnorderedMap;130000;1245
18;auspol2019;STL_UnorderedMap;140000;1295
18;auspol2019;STL_UnorderedMap;150000;1380
18;auspol2019;STL_UnorderedMap;160000;1572
18;auspol2019;STL_UnorderedMap;170000;1658
18;auspol2019;STL_UnorderedMap;180000;1724
19;auspol2019;Hash_Abierto;10000;132
19;auspol2019;Hash_Abierto;20000;270
19;auspol2019;Hash_Abierto;30000;397
19;auspol2019;Hash_Abierto;40000;503
19;auspol2019;Hash_Abierto;50000;606
19;auspol2019;Hash_Abierto;60000;720
19;auspol2019;Hash_Abierto;70000;822
19;auspol2019;Hash_Abierto;80000;928
19;auspol2019;Hash_Abierto;90000;1011
19;auspol2019;Hash_Abierto;100000;1091
19;auspol2019;Hash_Abierto;110000;1165
19;auspol2019;Hash_Abierto;120000;1237
19;auspol2019;Hash_Abierto;130000;1307
19;auspol2019;Hash_Abierto;140000;1372
19;auspol2019;Hash_Abierto;150000;1484
19;auspol2019;Hash_Abierto;160000;1620
19;auspol2019;Hash_Abierto;170000;1744
19;auspol2019;Hash_Abierto;180000;1836
19;auspol2019;Cerrado_Lineal;10000;86
19;auspol2019;Cerrado_Lineal;20000;192
19;auspol2019;Cerrado_Lineal;30000;304
19;auspol2019;Cerrado_Lineal;40000;410
19;auspol2019;Cerrado_Lineal;50000;517
19;auspol2019;Cerrado_Lineal;60000;641
19;auspol2019;Cerrado_Lineal;70000;761
19;auspol2019;Cerrado_Lineal;80000;882
19;auspol2019;Cerrado_Lineal;90000;982
19;auspol2019;Cerrado_Lineal;100000;1082
19;auspol2019;Cerrado_Lineal;110000;1178
19;auspol2019;Cerrado_Lineal;120000;1275
19;auspol2019;Cerrado_Lineal;130000;1369
19;auspol2019;Cerrado_Lineal;140000;1459
19;auspol2019;Cerrado_Lineal;150000;1585
19;auspol2019;Cerrado_Lineal;160000;1743
19;auspol2019;Cerrado_Lineal;170000;1893
19;auspol2019;Cerrado_Lineal;180000;2015
19;auspol2019;Cerrado_Cuadratico;10000;70
19;auspol2019;Cerrado_Cuadratico;20000;175
19;auspol2019;Cerrado_Cuadratico;30000;284
19;auspol2019;Cerrado_Cuadratico;40000;390
19;auspol2019;Cerrado_Cuadratico;50000;499
19;auspol2019;Cerrado_Cuadratico;60000;625
19;auspol2019;Cerrado_Cuadratico;70000;749
19;auspol2019;Cerrado_Cuadratico;80000;874
19;auspol2019;Cerrado_Cuadratico;90000;977
19;auspol2019;Cerrado_Cuadratico;100000;1079
19;auspol2019;Cerrado_Cuadratico;110000;1177
19;auspol2019;Cerrado_Cuadratico;120000;1276
19;auspol2019;Cerrado_Cuadratico;130000;1372
19;auspol2019;Cerrado_Cuadratico;140000;1461
19;auspol2019;Cerrado_Cuadratico;150000;1580
19;auspol2019;Cerrado_Cuadratico;160000;1747
19;auspol2019;Cerrado_Cuadratico;170000;1908
19;auspol2019;Cerrado_Cuadratico;180000;2034
19;auspol2019;Cerrado_Doble;10000;81
19;auspol2019;Cerrado_Doble;20000;198
19;auspol2019;Cerrado_Doble;30000;321
19;auspol2019;Cerrado_Doble;40000;439
19;auspol2019;Cerrado_Doble;50000;561
19;auspol2019;Cerrado_Doble;60000;700
19;auspol2019;Cerrado_Doble;70000;836
19;auspol2019;Cerrado_Doble;80000;974
19;auspol2019;Cerrado_Doble;90000;1089
19;auspol2019;Cerrado_Doble;100000;1206
19;auspol2019;Cerrado_Doble;110000;1319
19;auspol2019;Cerrado_Doble;120000;1432
19;auspol2019;Cerrado_Doble;130000;1542
19;auspol2019;Cerrado_Doble;140000;1647
19;auspol2019;Cerrado_Doble;150000;1792
19;auspol2019;Cerrado_Doble;160000;1963
19;auspol2019;Cerrado_Doble;170000;2127
19;auspol2019;Cerrado_Doble;180000;2263
19;auspol2019;STL_UnorderedMap;10000;176
19;auspol2019;STL_UnorderedMap;20000;348
19;auspol2019;STL_UnorderedMap;30000;494
19;auspol2019;STL_UnorderedMap;40000;599
19;auspol2019;STL_UnorderedMap;50000;700
19;auspol2019;STL_UnorderedMap;60000;804
19;auspol2019;STL_UnorderedMap;70000;891
19;auspol2019;STL_UnorderedMap;80000;983
19;auspol2019;STL_UnorderedMap;90000;1052
19;auspol2019;STL_UnorderedMap;100000;1149
19;auspol2019;STL_UnorderedMap;110000;1211
19;auspol2019;STL_UnorderedMap;120000;1270
19;auspol2019;STL_UnorderedMap;130000;1341
19;auspol2019;STL_UnorderedMap;140000;1405
19;auspol2019;STL_UnorderedMap;150000;1487
19;auspol2019;STL_UnorderedMap;160000;1596
